"x"
"gene:SORBI_3008G072700"
"gene:SORBI_3008G072800"
"gene:SORBI_3010G276400"
"gene:SORBI_3010G276500"
"gene:SORBI_3010G276600"
"gene:SORBI_3010G276700"
"gene:SORBI_3010G276800"
"gene:SORBI_3010G276850"
"gene:SORBI_3010G276900"
"gene:SORBI_3010G277000"
"gene:SORBI_3010G277100"
"gene:SORBI_3010G277200"
"gene:SORBI_3010G277300"
"gene:SORBI_3010G277400"
"gene:SORBI_3010G277500"
"gene:SORBI_3010G277550"
"gene:SORBI_3010G277600"
"gene:SORBI_3010G277700"
"gene:SORBI_3010G277800"
"gene:SORBI_3007G092000"
"gene:SORBI_3007G092100"
"gene:SORBI_3002G144900"
"gene:SORBI_3002G144933"
"gene:SORBI_3002G144966"
"gene:SORBI_3004G350800"
"gene:SORBI_3002G423300"
"gene:SORBI_3002G423400"
"gene:SORBI_3002G423500"
"gene:SORBI_3002G423600"
"gene:SORBI_3002G423700"
"gene:SORBI_3002G423800"
"gene:SORBI_3002G423901"
"gene:SORBI_3002G424000"
"gene:SORBI_3002G424100"
"gene:SORBI_3002G424200"
"gene:SORBI_3002G424350"
"gene:SORBI_3002G424500"
"gene:SORBI_3002G424550"
"gene:SORBI_3002G424600"
"gene:SORBI_3003G170966"
"gene:SORBI_3004G150650"
"gene:SORBI_3002G143450"
"gene:SORBI_3007G211600"
"gene:SORBI_3007G211700"
"gene:SORBI_3007G211800"
"gene:SORBI_3007G211900"
"gene:SORBI_3007G212000"
"gene:SORBI_3007G212100"
"gene:SORBI_3007G212200"
"gene:SORBI_3007G212250"
"gene:SORBI_3007G212300"
"gene:SORBI_3007G212400"
"gene:SORBI_3007G212500"
"gene:SORBI_3007G212600"
"gene:SORBI_3007G212700"
"gene:SORBI_3007G212800"
"gene:SORBI_3004G113850"
"gene:SORBI_3004G113900"
"gene:SORBI_3004G114000"
"gene:SORBI_3004G114100"
"gene:SORBI_3004G114200"
"gene:SORBI_3004G114300"
"gene:SORBI_3007G212900"
"gene:SORBI_3007G213000"
"gene:SORBI_3007G213100"
"gene:SORBI_3007G213200"
"gene:SORBI_3007G213300"
"gene:SORBI_3007G213400"
"gene:SORBI_3010G079900"
"gene:SORBI_3010G080000"
"gene:SORBI_3010G080100"
"gene:SORBI_3010G080200"
"gene:SORBI_3010G080300"
"gene:SORBI_3002G424700"
"gene:SORBI_3002G424800"
"gene:SORBI_3002G424900"
"gene:SORBI_3002G425000"
"gene:SORBI_3002G425101"
"gene:SORBI_3002G425200"
"gene:SORBI_3002G425300"
"gene:SORBI_3002G425400"
"gene:SORBI_3002G425500"
"gene:SORBI_3002G425600"
"gene:SORBI_3002G425700"
"gene:SORBI_3002G425800"
"gene:SORBI_3002G425900"
"gene:SORBI_3002G426000"
"gene:SORBI_3002G426100"
"gene:SORBI_3002G426201"
"gene:SORBI_3002G426300"
"gene:SORBI_3002G426400"
"gene:SORBI_3002G426501"
"gene:SORBI_3002G426600"
"gene:SORBI_3002G426650"
"gene:SORBI_3002G426700"
"gene:SORBI_3002G426800"
"gene:SORBI_3002G426900"
"gene:SORBI_3002G427000"
"gene:SORBI_3002G427050"
"gene:SORBI_3002G427100"
"gene:SORBI_3003G058500"
"gene:SORBI_3003G058600"
"gene:SORBI_3003G058700"
"gene:SORBI_3003G058800"
"gene:SORBI_3003G058900"
"gene:SORBI_3003G059000"
"gene:SORBI_3003G059100"
"gene:SORBI_3003G059200"
"gene:SORBI_3003G059250"
"gene:SORBI_3003G059300"
"gene:SORBI_3003G059400"
"gene:SORBI_3003G059450"
"gene:SORBI_3003G059500"
"gene:SORBI_3003G059600"
"gene:SORBI_3003G059750"
"gene:SORBI_3003G059900"
"gene:SORBI_3003G060000"
"gene:SORBI_3003G060100"
"gene:SORBI_3003G060200"
"gene:SORBI_3003G060300"
"gene:SORBI_3003G060400"
"gene:SORBI_3003G060500"
"gene:SORBI_3003G060600"
"gene:SORBI_3003G060700"
"gene:SORBI_3002G148900"
"gene:SORBI_3004G244900"
"gene:SORBI_3004G245000"
"gene:SORBI_3004G245100"
"gene:SORBI_3004G245200"
"gene:SORBI_3004G245300"
"gene:SORBI_3004G245400"
"gene:SORBI_3004G245450"
"gene:SORBI_3004G245500"
"gene:SORBI_3004G245600"
"gene:SORBI_3004G245700"
"gene:SORBI_3003G184633"
"gene:SORBI_3003G184666"
"gene:SORBI_3002G073700"
"gene:SORBI_3002G073800"
"gene:SORBI_3002G073900"
"gene:SORBI_3002G074000"
"gene:SORBI_3002G074100"
"gene:SORBI_3002G074200"
"gene:SORBI_3002G074300"
"gene:SORBI_3002G074400"
"gene:SORBI_3002G074500"
"gene:SORBI_3002G074600"
"gene:SORBI_3002G074700"
"gene:SORBI_3002G074800"
"gene:SORBI_3002G074900"
"gene:SORBI_3002G114900"
"gene:SORBI_3002G115000"
"gene:SORBI_3002G115025"
"gene:SORBI_3002G115050"
"gene:SORBI_3002G115075"
"gene:SORBI_3002G115100"
"gene:SORBI_3002G115200"
"gene:SORBI_3002G115300"
"gene:SORBI_3002G115400"
"gene:SORBI_3002G115500"
"gene:SORBI_3002G115600"
"gene:SORBI_3002G115700"
"gene:SORBI_3002G150700"
"gene:SORBI_3002G150733"
"gene:SORBI_3002G150800"
"gene:SORBI_3007G209900"
"gene:SORBI_3007G210000"
"gene:SORBI_3007G210100"
"gene:SORBI_3007G210200"
"gene:SORBI_3007G210300"
"gene:SORBI_3007G210400"
"gene:SORBI_3007G210500"
"gene:SORBI_3007G210600"
"gene:SORBI_3007G210700"
"gene:SORBI_3007G210801"
"gene:SORBI_3007G210900"
"gene:SORBI_3007G211000"
"gene:SORBI_3007G211100"
"gene:SORBI_3007G211200"
"gene:SORBI_3007G211300"
"gene:SORBI_3007G211400"
"gene:SORBI_3007G211500"
"gene:SORBI_3009G256700"
"gene:SORBI_3009G256800"
"gene:SORBI_3009G256900"
"gene:SORBI_3009G257000"
"gene:SORBI_3009G257100"
"gene:SORBI_3009G257200"
"gene:SORBI_3002G144025"
"gene:SORBI_3004G152501"
"gene:SORBI_3004G152601"
"gene:SORBI_3004G152700"
"gene:SORBI_3004G152800"
"gene:SORBI_3002G148400"
"gene:SORBI_3002G151000"
"gene:SORBI_3004G301800"
"gene:SORBI_3004G301900"
"gene:SORBI_3004G302000"
"gene:SORBI_3004G302100"
"gene:SORBI_3004G302150"
"gene:SORBI_3004G302200"
"gene:SORBI_3004G302300"
"gene:SORBI_3004G302400"
"gene:SORBI_3004G302500"
"gene:SORBI_3004G302550"
"gene:SORBI_3004G302600"
"gene:SORBI_3002G150766"
"gene:SORBI_3006G273100"
"gene:SORBI_3006G273150"
"gene:SORBI_3006G273200"
"gene:SORBI_3006G273300"
"gene:SORBI_3006G273400"
"gene:SORBI_3006G273500"
"gene:SORBI_3006G273600"
"gene:SORBI_3006G273700"
"gene:SORBI_3006G273800"
"gene:SORBI_3006G273900"
"gene:SORBI_3006G274000"
"gene:SORBI_3006G274100"
"gene:SORBI_3006G274200"
"gene:SORBI_3006G274300"
"gene:SORBI_3006G274400"
"gene:SORBI_3006G274500"
"gene:SORBI_3006G274600"
"gene:SORBI_3006G274700"
"gene:SORBI_3006G274800"
"gene:SORBI_3006G274833"
"gene:SORBI_3006G274866"
"gene:SORBI_3006G274933"
"gene:SORBI_3006G275000"
"gene:SORBI_3006G275100"
"gene:SORBI_3006G275200"
"gene:SORBI_3006G275300"
"gene:SORBI_3006G275401"
"gene:SORBI_3006G275500"
"gene:SORBI_3006G275600"
"gene:SORBI_3006G275700"
"gene:SORBI_3006G275800"
"gene:SORBI_3006G275900"
"gene:SORBI_3006G276000"
"gene:SORBI_3006G276100"
"gene:SORBI_3006G276200"
"gene:SORBI_3006G276300"
"gene:SORBI_3006G276401"
"gene:SORBI_3006G276500"
"gene:SORBI_3003G101200"
"gene:SORBI_3003G101300"
"gene:SORBI_3003G101400"
"gene:SORBI_3003G101500"
"gene:SORBI_3003G101600"
"gene:SORBI_3003G101700"
"gene:SORBI_3003G101850"
"gene:SORBI_3003G102000"
"gene:SORBI_3003G102100"
"gene:SORBI_3003G102200"
"gene:SORBI_3003G102300"
"gene:SORBI_3003G102400"
"gene:SORBI_3003G102500"
"gene:SORBI_3003G102600"
"gene:SORBI_3003G102700"
"gene:SORBI_3002G147350"
"gene:SORBI_3002G145000"
"gene:SORBI_3002G145101"
"gene:SORBI_3002G145200"
"gene:SORBI_3002G145300"
"gene:SORBI_3007G076100"
"gene:SORBI_3007G076200"
"gene:SORBI_3007G076250"
"gene:SORBI_3007G076300"
"gene:SORBI_3007G076400"
"gene:SORBI_3007G076500"
"gene:SORBI_3007G076600"
"gene:SORBI_3007G076700"
"gene:SORBI_3007G076800"
"gene:SORBI_3007G076900"
"gene:SORBI_3007G077001"
"gene:SORBI_3007G077100"
"gene:SORBI_3007G077200"
"gene:SORBI_3007G077300"
"gene:SORBI_3007G077400"
"gene:SORBI_3007G077466"
"gene:SORBI_3007G077532"
"gene:SORBI_3007G077600"
"gene:SORBI_3007G077700"
